I_t,D_t,F_t,ECN_t,A_t,delta_I,delta_D,label
1.2549699198347062,0.17901077573593516,0.38293750000000004,0.5469215240495882,2.1845481592671394,0.10737296572218713,0.025019571363660037,1
1.343109672301317,0.1328921178018866,0.3949375,0.5180795983096049,3.0095782332588517,0.08813975246661077,-0.04611865793404857,1
1.4302626662098425,0.11025583320884814,0.4069375,0.48953370013704717,3.950307199331647,0.0871529939085256,-0.022636284593038444,1
1.5327302650595571,0.10472431273273791,0.4189375,0.45639342048213283,5.026644043909071,0.10246759884971457,-0.005531520476110233,1
1.6237899075088351,0.0962678616811109,0.43093750000000003,0.42667552774734946,6.2237584236705565,0.091059642449278,-0.008456451051627012,1
1.7016595020530307,0.05913235222701414,0.4429375,0.40091464938409077,7.524503276339496,0.07786959454419562,-0.03713550945409676,1
1.7921292810450937,0.06070474899897986,0.4549375,0.37137371568647193,8.945258841698118,0.09046977899206299,0.0015723967719657173,1
1.8412084639257331,0.06055308575019706,0.4669375,0.35424996082228005,10.432217344801572,0.049079182880639394,-0.00015166324878280318,1
1.972197483244607,0.05438065734685846,0.4789375,0.3125532550266179,12.09186157301956,0.13098901931887386,-0.006172428403338599,1
2.0,0.02496545039973699,0.4909375,0.30181250000000004,13.79004907301956,0.027802516755393025,-0.029415206947121467,1
2.0,0.027856334858040132,0.5029375,0.2994125,15.49063657301956,0.0,0.0028908844583031418,1
2.0,0.008625295804281927,0.5149375,0.2970125,17.193624073019556,0.0,-0.019231039053758205,1
2.0,0.004907929506265151,0.5269375000000001,0.2946125,18.899011573019557,0.0,-0.0037173662980167768,1
2.0,0.0,0.5389375000000001,0.2922125,20.606799073019555,0.0,-0.004907929506265151,1
2.0,0.0,0.5509375000000001,0.28981250000000003,22.316986573019555,0.0,0.0,1
2.0,0.0,0.5629375,0.2874125,24.029574073019557,0.0,0.0,1
2.0,0.0,0.5749375,0.2850125,25.744561573019556,0.0,0.0,1
0.04110605293266485,0.8036614317265776,0.31425000000000003,0.9248181841202006,0.0,-0.017477280400668475,0.009537050487646526,1
0.03750362377627075,0.8177173048730377,0.32625000000000004,0.9234989128671187,0.0,-0.0036024291563941033,0.014055873146460174,1
0.0,0.8225879270041021,0.33825000000000005,0.93235,0.0,-0.03750362377627075,0.004870622131064373,1
0.0,0.8407500278920891,0.35025000000000006,0.9299499999999999,0.0,0.0,0.018162100887986976,1
0.0,0.8650613355099472,0.36225,0.92755,0.0,0.0,0.024311307617858158,1
0.0,0.8862107298545476,0.37425,0.92515,0.0,0.0,0.021149394344600392,1
0.016426133311804744,0.9093923251867844,0.38625000000000004,0.9178221600064586,0.0,0.016426133311804744,0.023181595332236737,1
0.035673042868913055,0.9224215043555235,0.39825000000000005,0.9096480871393261,0.0,0.01924690955710831,0.013029179168739136,1
0.02402106428164651,0.9232786568405191,0.41025,0.910743680715506,0.0,-0.011651978587266545,0.0008571524849956269,1
0.03536593059051688,0.9131835750864125,0.42225,0.9049402208228449,0.0,0.011344866308870372,-0.010095081754106672,1
0.023823097564390838,0.9405655428094828,0.43425,0.9060030707306828,0.0,-0.011542833026126045,0.027381967723070333,1
0.004210563450243815,0.937980209337505,0.44625000000000004,0.9094868309649268,0.0,-0.019612534114147023,-0.0025853334719777576,1
0.0,0.9457736892315274,0.45825000000000005,0.90835,0.0,-0.004210563450243815,0.007793479894022348,1
0.0,0.941400895160874,0.47025000000000006,0.90595,0.0,0.0,-0.004372794070653385,1
0.0,0.9656209849885568,0.48225000000000007,0.90355,0.0,0.0,0.024220089827682756,1
0.0,1.0,0.49425,0.90115,0.0,0.0,0.03437901501144325,1
0.0,1.0,0.5062500000000001,0.8987499999999999,0.0,0.0,0.0,1
0.0034570248531314123,1.0,0.5182500000000001,0.8953128925440605,0.0,0.0034570248531314123,0.0,1
0.0,1.0,0.53025,0.89395,0.0,-0.0034570248531314123,0.0,1
0.0,1.0,0.54225,0.89155,0.0,0.0,0.0,1
0.05664658587730538,0.6755478152282031,0.2,0.9430060242368083,0.0,-0.018603414122694617,0.0014514304846563464,0
0.05584216981604858,0.6845197127602293,0.21200000000000002,0.9408473490551854,0.0,-0.0008044160612568005,0.008971897532026207,0
0.07537902760133725,0.697416019916946,0.224,0.9325862917195988,0.0,0.019536857785288665,0.012896307156716746,0
0.0594555410097352,0.7166797691382306,0.23600000000000002,0.9349633376970794,0.0,-0.015923486591602046,0.0192637492212846,0
0.0155720203096541,0.7211817095219724,0.248,0.9457283939071038,0.0,-0.0438835207000811,0.004501940383741743,0
0.0,0.7435852817162075,0.26,0.948,0.0,-0.0155720203096541,0.022403572194235166,0
0.0,0.7452600829208056,0.272,0.9456,0.0,0.0,0.0016748012045980643,0
0.04798783754022921,0.7613727933464969,0.28400000000000003,0.9288036487379313,0.0,0.04798783754022921,0.01611271042569129,1
0.031244183491149734,0.7805918192971747,0.29600000000000004,0.9314267449526551,0.0,-0.016743654049079473,0.019219025950677815,1
0.05591892779919874,0.8006086800702035,0.308,0.9216243216602404,0.0,0.02467474430804901,0.020016860773028777,1
0.038174714881619026,0.8116166826210802,0.32,0.9245475855355143,0.0,-0.017744212917579716,0.01100800255087675,1
0.051640776739382985,0.8530018426306187,0.332,0.9181077669781851,0.0,0.013466061857763958,0.04138516000953851,1
0.04344369942982019,0.8588547803511716,0.34400000000000003,0.918166890171054,0.0,-0.008197077309562796,0.005852937720552842,1
0.059122662364511455,0.8433246640837765,0.356,0.9110632012906466,0.0,0.015678962934691267,-0.015530116267395089,1
0.028329129433757958,0.8813701527055844,0.368,0.9179012611698726,0.0,-0.030793532930753497,0.0380454886218079,1
0.003301208032636692,0.8910182917996572,0.38,0.923009637590209,0.0,-0.025027921401121266,0.009648139094072805,1
0.016740991284789754,0.8843369999036977,0.392,0.9165777026145631,0.0,0.013439783252153063,-0.006681291895959451,1
0.0,0.9060801197091267,0.404,0.9192,0.0,-0.016740991284789754,0.02174311980542898,1
0.009566614776444205,0.9345537797576483,0.41600000000000004,0.9139300155670667,0.0,0.009566614776444205,0.028473660048521587,1
0.014565165551032964,0.9447375159822945,0.42800000000000005,0.9100304503346901,0.0,0.004998550774588759,0.01018373622464619,1
0.032917924732645404,0.31447124428201045,0.061875,0.9777496225802064,0.0,-0.00223207526735459,0.014471244282010465,0
0.04566856512592522,0.34161070352789735,0.073875,0.9715244304622225,0.0,0.012750640393279819,0.0271394592458869,0
0.06703731001635041,0.34581223438969383,0.085875,0.9627138069950948,0.0,0.021368744890425187,0.004201530861796476,0
0.07421884525956253,0.3503099592404363,0.097875,0.9581593464221312,0.0,0.00718153524321212,0.004497724850742457,0
0.07437655666204926,0.3668407313429389,0.109875,0.9557120330013853,0.0,0.00015771140248672932,0.01653077210250259,0
0.08818774920330691,0.37466297755879174,0.121875,0.9491686752390079,0.0,0.01381119254125765,0.007822246215852868,0
0.07143101545658861,0.4002459887627603,0.13387500000000002,0.9517956953630234,0.0,-0.016756733746718294,0.025583011203968553,0
0.07826040354057609,0.393454047331451,0.145875,0.9473468789378272,0.0,0.006829388083987475,-0.00679194143130929,0
0.10251591184935029,0.3636696937927955,0.157875,0.9376702264451949,0.0,0.024255508308774196,-0.029784353538655495,0
0.061877527394776345,0.3800427443157974,0.169875,0.9474617417815672,0.0,-0.04063838445457394,0.016373050523001864,0
0.042897649261022894,0.3825980984014822,0.181875,0.9507557052216931,0.0,-0.01897987813375345,0.0025553540856848023,0
0.024215056982649127,0.35315345431283496,0.19387500000000002,0.9539604829052053,0.0,-0.018682592278373766,-0.02944464408864722,0
0.0,0.3773810790672981,0.20587500000000003,0.958825,0.0,-0.024215056982649127,0.024227624754463162,0
0.0,0.3713839127602947,0.21787499999999999,0.956425,0.0,0.0,-0.005997166307003421,0
0.038856321746549474,0.3784603542592571,0.229875,0.9423681034760352,0.0,0.038856321746549474,0.007076441498962416,0
0.031110900820557057,0.3926000881933268,0.241875,0.9422917297538329,0.0,-0.0077454209259924175,0.014139733934069698,0
0.05815162497711839,0.3830827230937063,0.253875,0.9317795125068644,0.0,0.027040724156561335,-0.009517365099620534,0
0.05614252000016439,0.39814361807035664,0.26587500000000003,0.9299822439999507,0.0,-0.0020091049769540015,0.015060894976650363,0
0.08102877462484116,0.36877563140328995,0.277875,0.9201163676125476,0.0,0.024886254624676772,-0.029367986667066692,0
0.06889064949965075,0.3687962471453064,0.289875,0.9213578051501048,0.0,-0.012138125125190413,2.061574201644989e-05,0
0.14843892481679044,0.16473402976727786,0.186225,0.9182233225549629,0.0,0.0949055914834571,-0.02516597023272213,0
0.17799395187004652,0.20047328975761602,0.198225,0.906956814438986,0.0,0.029555027053256078,0.03573925999033817,0
0.2865522264482559,0.23385887357684906,0.210225,0.8719893320655232,0.0,0.10855827457820938,0.03338558381923304,0
0.32678845523554517,0.26576792159002316,0.222225,0.8575184634293365,0.0,0.040236228787289274,0.031909048013174096,0
0.3781820637299961,0.285070472469604,0.23422500000000002,0.8397003808810012,0.0,0.051393608494450904,0.019302550879580826,0
0.4223721962436297,0.29781005808531535,0.246225,0.8240433411269111,0.0,0.04419013251363363,0.012739585615711368,0
0.49824468843492026,0.2925201310549722,0.25822500000000004,0.7988815934695238,0.0,0.07587249219129055,-0.0052899270303431445,0
0.5390471967640312,0.31074817821866124,0.270225,0.7842408409707906,0.0,0.040802508329110976,0.018228047163689032,0
0.6243129814159541,0.35699388010736066,0.282225,0.7562611055752138,0.0,0.08526578465192292,0.04624570188869942,0
0.69322539179367,0.3703786012745692,0.294225,0.733187382461899,0.0,0.0689124103777159,0.013384721167208513,0
0.7481877563162407,0.37891100788273474,0.30622499999999997,0.7142986731051278,0.033889083211112836,0.05496236452257064,0.008532406608165566,1
0.7885486723047723,0.41455380612042486,0.318225,0.6997903983085684,0.12264735720731679,0.04036091598853164,0.03564279823769012,1
0.8636740539473897,0.43964232336141756,0.330225,0.6748527838157831,0.31146862733892344,0.0751253816426174,0.025088517240992703,1
0.9342486966779965,0.4441939662489437,0.342225,0.6512803909966011,0.5944369330203189,0.07057464273060676,0.0045516428875261306,1
1.0081621660852302,0.4453650010093057,0.354225,0.6267063501744309,0.9758927489311183,0.07391346940723376,0.0011710347603620108,1
1.0687525086398517,0.4832714675539964,0.366225,0.6061292474080444,1.4385160101629255,0.06059034255462148,0.03790646654469071,1
1.1001902294090904,0.5277655628710947,0.37822500000000003,0.5942979311772729,1.944408308394743,0.031437720769238675,0.04449409531709825,1
1.113089131135697,0.5054957641010747,0.39022500000000004,0.5880282606592909,2.469469178871149,0.01289890172660657,-0.02226979877002,1
1.1604125894958444,0.5274063449991441,0.402225,0.5714312231512467,3.0584505452157464,0.0473234583601474,0.02191058089806941,1
1.2001780431890874,0.5435064238753664,0.414225,0.5571015870432738,3.70152700136156,0.039765453693243025,0.016100078876222335,1
0.27040525968500473,0.4028356273872721,0.8049926850394011,0.7578798850866183,0.0,0.07040525968500472,0.0008356273872721087,1
0.3410988442920486,0.4151930177969787,0.8169926850394011,0.7342718097045052,0.0,0.07069358460704389,0.012357390409706626,1
0.3494730339688846,0.43855796442083467,0.8289926850394012,0.7293595528014544,0.0,0.008374189676836008,0.023364946623855964,1
0.31923419934697606,0.4620798213228443,0.8409926850394012,0.736031203188027,0.0,-0.030238834621908572,0.02352185690200964,1
0.35481896136523183,0.45524009992989956,0.8529926850394012,0.7229557745825501,0.0,0.03558476201825578,-0.006839721392944753,1
0.3787798006537263,0.47155526945213294,0.8649926850394012,0.7133675227960018,0.0,0.023960839288494462,0.016315169522233386,1
0.4074505020055434,0.4988774553661123,0.8769926850394012,0.7023663123904568,0.0,0.028670701351817096,0.027322185913979335,1
0.4193421546816742,0.5173004853122567,0.8889926850394011,0.6963988165876176,0.0,0.011891652676130793,0.01842302994614442,1
0.421449003600173,0.5294065054423532,0.9009926850394011,0.6933667619120678,0.0,0.002106848918498827,0.01210602013009654,1
0.4552412834050019,0.5414557492705392,0.9129926850394011,0.6808290779706192,0.0,0.033792279804828906,0.012049243828185952,1
0.5047669614589757,0.556209734875435,0.9249926850394011,0.663571374554427,0.0,0.04952567805397379,0.014753985604895825,1
0.5169640702727728,0.6155044366010731,0.9369926850394011,0.6575122419102879,0.0,0.012197108813797097,0.05929470172563811,1
0.5042799342517769,0.6377582757541755,0.9489926850394012,0.6589174827165867,0.0,-0.01268413602099594,0.022253839153102417,1
0.5200667110133788,0.6416557741426692,0.9609926850394012,0.6517814496881061,0.0,0.015786776761601895,0.0038974983884936254,1
0.5556467538871404,0.6572989573290963,0.9729926850394012,0.6387074368259777,0.0,0.0355800428737616,0.0156431831864271,1
0.5238790246414466,0.6662128820693543,0.9849926850394011,0.6458377555996857,0.0,-0.03176772924569371,0.008913924740257984,1
0.5391727788597692,0.653366620199852,0.9969926850394011,0.638849629334189,0.0,0.015293754218322575,-0.012846261869502218,1
0.5595568375042395,0.666281093810175,1.0,0.6321329487487282,0.0,0.020384058644470238,0.01291447361032294,1
0.5918948994504128,0.6639558897294607,1.0,0.6224315301648762,0.0,0.03233806194617339,-0.0023252040807142382,1
0.6215289294675369,0.7027897617616913,1.0,0.6135413211597389,0.007987608307797989,0.029634030017124058,0.03883387203223054,1
0.0315219411470033,0.2323781245467611,0.1,0.970543417655899,0.0,-0.0184780588529967,0.0526781245467611,0
0.0290448998461887,0.2378243191130229,0.112,0.9688865300461434,0.0,-0.0024770413008146017,0.005446194566261803,0
0.05717308171745866,0.26154422659100224,0.124,0.9580480754847623,0.0,0.02812818187126996,0.023719907477979335,0
0.08132452112874408,0.28355851416080646,0.136,0.9484026436613767,0.0,0.02415143941128542,0.022014287569804225,0
0.12278015585489097,0.3288390222733894,0.14800000000000002,0.9335659532435328,0.0,0.041455634726146884,0.04528050811258294,0
0.16288546984228522,0.3618839998456372,0.16,0.9191343590473144,0.0,0.04010531398739425,0.03304497757224778,0
0.20428270519919697,0.3815579382793141,0.17200000000000001,0.904315188440241,0.0,0.041397235356911755,0.01967393843367693,0
0.24150627678957537,0.3892295537965128,0.184,0.8907481169631275,0.0,0.037223571590378396,0.007671615517198693,0
0.241504961807887,0.4087809328590766,0.196,0.8883485114576339,0.0,-1.3149816883717413e-06,0.019551379062563767,0
0.2579604340966884,0.45142158805591587,0.20800000000000002,0.8810118697709935,0.0,0.016455472288801398,0.042640655196839294,0
0.28371983121018557,0.5012787507667666,0.22,0.8708840506369443,0.0,0.025759397113497173,0.04985716271085078,0
0.3575166822878347,0.49644685946825345,0.232,0.8463449953136496,0.0,0.0737968510776491,-0.004831891298513191,0
0.3919859165396292,0.5090925617279952,0.24400000000000002,0.8336042250381113,0.0,0.034469234251794545,0.012645702259741765,0
0.42083209269417593,0.5370197634829541,0.256,0.8225503721917472,0.0,0.02884617615454671,0.027927201754958886,0
0.45756568601591896,0.5667929273626474,0.268,0.8091302941952243,0.0,0.03673359332174303,0.02977316387969331,0
0.47642568141665503,0.563695689419195,0.28,0.8010722955750035,0.0,0.018859995400736074,-0.0030972379434524022,0
0.5174120183993088,0.5869153427693177,0.29200000000000004,0.7863763944802074,0.0,0.040986336982653804,0.02321965335012266,0
0.5302367189165567,0.6167456295417314,0.30400000000000005,0.7801289843250331,0.0,0.012824700517247822,0.029830286772413728,0
0.5367428663657532,0.6856338494582899,0.316,0.775777140090274,0.0,0.006506147449196531,0.06888821991655847,0
0.5574658369494047,0.7023169711108905,0.328,0.7671602489151786,0.0,0.020722970583651468,0.016683121652600663,0
0.0893340955152907,0.2039130164637864,0.1,0.9531997713454128,0.0,0.0393340955152907,-0.0150869835362136,0
0.15400839631845636,0.22297051900581366,0.112,0.9313974811044631,0.0,0.06467430080316566,0.01905750254202726,0
0.2467203229721228,0.24296662767344349,0.124,0.9011839031083632,0.0,0.09271192665366643,0.019996108667629825,0
0.31926397344050217,0.23982927273277854,0.136,0.8770208079678493,0.0,0.07254365046837938,-0.0031373549406649437,0
0.3426852150067303,0.28884218362294056,0.14800000000000002,0.867594435497981,0.0,0.023421241566228157,0.04901291089016202,0
0.36935305652167605,0.2957110868233851,0.16,0.8571940830434972,0.0,0.026667841514945723,0.006868903200444532,0
0.44166087990769,0.310313862112845,0.17200000000000001,0.833101736027693,0.0,0.07230782338601394,0.014602775289459913,0
0.5582376378138488,0.33770416959953703,0.184,0.7957287086558453,0.0,0.11657675790615885,0.027390307486692023,0
0.5764486257330275,0.33361008320256275,0.196,0.7878654122800918,0.0,0.018210987919178634,-0.0040940863969742836,0
0.6081680960111239,0.3429082190163969,0.20800000000000002,0.7759495711966629,0.0,0.03171947027809641,0.009298135813834152,0
0.6334211622365847,0.3548978405987777,0.22,0.7659736513290245,0.0,0.025253066225460863,0.011989621582380816,0
0.6737877180036704,0.37236744165265917,0.232,0.7514636845988989,0.0,0.0403665557670857,0.017469601053881456,0
0.728865045468409,0.4029611464302985,0.24400000000000002,0.7325404863594773,0.0,0.05507732746473859,0.03059370477763934,1
0.7836761517143643,0.3967371475459979,0.256,0.7136971544856907,0.06997899722867362,0.05481110624595531,-0.0062239988843005856,1
0.8310312602682299,0.4136050815506778,0.268,0.6970906219195311,0.20391963557737247,0.0473551085538656,0.016867934004679896,1
0.9051068032096701,0.4124421512139757,0.28,0.672467959037099,0.43655847974994355,0.07407554294144014,-0.001162930336702117,1
0.9292795400346009,0.4343635622146528,0.29200000000000004,0.6628161379896198,0.7030218817949245,0.02417273682493082,0.02192141100067707,1
1.0123017215939984,0.4411459102721038,0.30400000000000005,0.6355094835218005,1.0798141198671225,0.08302218155939756,0.0067823480574510375,1
1.0692447946777492,0.47156728041153556,0.316,0.6160265615966752,1.5330323529481968,0.056943073083750795,0.030421370139431747,1
1.139579559782236,0.5004742956782129,0.328,0.5925261320653292,2.0800857806651036,0.07033476510448677,0.028907015266677327,1
0.20533939294924547,0.6822947656549488,0.2,0.8983981821152264,0.0,-0.0032439403840878456,0.028848186091205208,0
0.19877470852447515,0.7118198834727069,0.21200000000000002,0.8979675874426575,0.0,-0.006564684424770317,0.029525117817758018,0
0.22772980972281479,0.7281733860133357,0.224,0.8868810570831556,0.0,0.028955101198339633,0.01635350254062884,0
0.2782640848443068,0.7368777503707739,0.23600000000000002,0.869320774546708,0.0,0.05053427512149203,0.008704364357438155,0
0.2546174020762685,0.7668851889076815,0.248,0.8740147793771195,0.0,-0.02364668276803833,0.030007438536907682,1
0.23798168750972243,0.7749111028696917,0.26,0.8766054937470832,0.0,-0.016635714566546056,0.008025913962010134,1
0.21688724496988612,0.813034143149437,0.272,0.8805338265090341,0.0,-0.021094442539836306,0.038123040279745335,1
0.20934747606937607,0.8338523074810252,0.28400000000000003,0.8803957571791872,0.0,-0.007539768900510058,0.02081816433158823,1
0.2272023508369418,0.8722926271025163,0.29600000000000004,0.8726392947489174,0.0,0.017854874767565726,0.03844031962149108,1
0.20017969639116565,0.8898846598598418,0.308,0.8783460910826503,0.0,-0.027022654445776145,0.01759203275732546,1
0.21254059983579837,0.9092046304074787,0.32,0.8722378200492604,0.0,0.012360903444632726,0.0193199705476369,1
0.2276671645341844,0.9665496458952382,0.332,0.8652998506397447,0.0,0.015126564698386025,0.0573450154877595,1
0.2654799846735461,0.9744652945893795,0.34400000000000003,0.8515560045979362,0.0,0.037812820139361714,0.007915648694141297,1
0.2909911510243345,0.9843480072075962,0.356,0.8415026546926996,0.0,0.025511166350788372,0.009882712618216716,1
0.2810074670693554,1.0,0.368,0.8420977598791933,0.0,-0.009983683954979061,0.015651992792403813,1
0.2872140342347697,1.0,0.38,0.8378357897295692,0.0,0.0062065671654142895,0.0,1
0.32087918764394285,1.0,0.392,0.8253362437068171,0.0,0.03366515340917314,0.0,1
0.3096196975083234,1.0,0.404,0.826314090747503,0.0,-0.011259490135619443,0.0,1
0.28416104565733874,1.0,0.41600000000000004,0.8315516863027983,0.0,-0.02545865185098467,0.0,1
0.3152892230932458,1.0,0.42800000000000005,0.8198132330720262,0.0,0.031128177435907067,0.0,1
0.1666504179762479,0.2559177765712557,0.187425,0.9125198746071257,0.0,0.0664504179762479,0.034817776571255704,0
0.20346606995299796,0.26942165908203786,0.19942500000000002,0.8990751790141007,0.0,0.03681565197675005,0.013503882510782161,0
0.29561220794342863,0.2874789542307389,0.211425,0.8690313376169714,0.0,0.09214613799043067,0.018057295148701025,0
0.33491277301564837,0.29885045701483554,0.223425,0.8548411680953055,0.0,0.03930056507221974,0.011371502784096654,0
0.4084578649237342,0.33160516490145653,0.235425,0.8303776405228797,0.0,0.07354509190808584,0.03275470788662099,0
0.4269108713206001,0.3446811310096035,0.247425,0.82244173860382,0.0,0.018453006396865923,0.013075966108146986,0
0.4327195361231476,0.3751202477776645,0.259425,0.8182991391630557,0.0,0.005808664802547492,0.030439116768060992,0
0.4413032066848388,0.43685319917165594,0.271425,0.8133240379945483,0.0,0.008583670561691181,0.06173295139399143,0
0.46828984453520905,0.47907379124092453,0.28342500000000004,0.8028280466394373,0.0,0.026986637850370254,0.04222059206926859,0
0.49947152692731506,0.516475688837033,0.295425,0.7910735419218056,0.0,0.031181682392106003,0.03740189759610846,0
0.5601200413982079,0.558806580641603,0.307425,0.7704789875805376,0.0,0.06064851447089287,0.04233089180457006,0
0.610187478494103,0.5883547138483896,0.319425,0.7530587564517691,0.0,0.05006743709589512,0.02954813320678651,0
0.6458188958368071,0.6414823662427938,0.331425,0.7399693312489578,0.0,0.03563141734270403,0.0531276523944042,0
0.7125235816788269,0.6878835525613545,0.343425,0.7175579254963519,0.0,0.06670468584201983,0.046401186318560717,1
0.734141518131144,0.7046570082826701,0.355425,0.7086725445606569,0.025468973570487163,0.021617936452317132,0.01677345572131561,1
0.7645346273140285,0.727206545904131,0.367425,0.6971546118057914,0.0928489890787243,0.030393109182884515,0.022549537621460947,1
0.7929426546954461,0.7642835300945542,0.379425,0.6862322035913662,0.19955944018280425,0.028408027381417567,0.03707698419042316,1
0.8742753121461877,0.7985514903157512,0.391425,0.6594324063561436,0.4144023459728483,0.08133265745074159,0.03426796022119705,1
0.9344694077260537,0.8289048685995617,0.40342500000000003,0.6389741776821839,0.709897576016718,0.06019409557986599,0.03035337828381046,1
1.0282321598198492,0.8391991961320022,0.41542500000000004,0.6084453520540452,1.129684383782522,0.09376275209379548,0.010294327532440528,1
0.1091931175360012,0.25316269174198575,0.2538125,0.9164795647391996,0.0,0.009043117536001219,-0.04683730825801424,0
0.12391422896840495,0.2420973688351393,0.2658125,0.9096632313094786,0.0,0.01472111143240376,-0.011065322906846448,0
0.12887457988642803,0.24558549544773478,0.2778125,0.9057751260340716,0.0,0.0049603509180230765,0.0034881266125954824,0
0.10459538688966899,0.25894613253078436,0.28981250000000003,0.9106588839330992,0.0,-0.02427919299675904,0.013360637083049576,0
0.1355541416903837,0.23910982244216328,0.3018125,0.8989712574928849,0.0,0.030958754800714722,-0.01983631008862108,0
0.1530525777934339,0.23362360838670512,0.3138125,0.8913217266619697,0.0,0.017498436103050186,-0.005486214055458155,0
0.15507440814153825,0.20856040842184578,0.3258125,0.8883151775575385,0.0,0.002021830348104353,-0.02506319996485934,0
0.14771613815221682,0.21500808143299296,0.3378125,0.888122658554335,0.0,-0.007358269989321431,0.006447673011147181,0
0.11823051552537236,0.22972857334805039,0.34981249999999997,0.8945683453423883,0.0,-0.029485622626844454,0.014720491915057421,0
0.11707545772466613,0.22596898053574974,0.3618125,0.8925148626826002,0.0,-0.0011550578007062384,-0.0037595928123006495,0
0.1324626258580358,0.20227560336520678,0.3738125,0.8854987122425894,0.0,0.015387168133369683,-0.023693377170542956,0
0.11727749551961825,0.22626244799297823,0.3858125,0.8876542513441145,0.0,-0.015185130338417563,0.023986844627771453,0
0.1539811573667969,0.23800374577818223,0.3978125,0.8742431527899609,0.0,0.03670366184717866,0.011741297785203997,0
0.17958637740519084,0.2140326871372203,0.4098125,0.8641615867784427,0.0,0.02560522003839394,-0.02397105864096194,0
0.15298922855580635,0.19837572588805397,0.42181250000000003,0.8697407314332581,0.0,-0.026597148849384494,-0.015656961249166323,0
0.11036163555128409,0.2091082055661181,0.4338125,0.8801290093346148,0.0,-0.04262759300452226,0.010732479678064122,0
0.12099026869172856,0.2149214368878504,0.4458125,0.8745404193924814,0.0,0.010628633140444474,0.0058132313217323095,0
0.1407914815558361,0.18181348658432994,0.4578125,0.8662000555332492,0.0,0.019801212864107534,-0.033107950303520456,0
0.16597164893310282,0.20724906973726714,0.46981249999999997,0.8562460053200691,0.0,0.02518016737726672,0.025435583152937202,0
0.14889244731279028,0.18605436721603305,0.4818125,0.8589697658061629,0.0,-0.01707920162031254,-0.021194702521234093,0
0.07770078958558221,0.2676777073942187,0.2,0.9366897631243253,0.0,0.0025507895855822194,-0.01952229260578131,0
0.10762296165180563,0.21354082893313728,0.21200000000000002,0.9253131115044583,0.0,0.029922172066223413,-0.05413687846108142,0
0.18119090774938829,0.21161056969179076,0.224,0.9008427276751836,0.0,0.07356794609758266,-0.0019302592413465158,0
0.17249499528726578,0.20082852518825173,0.23600000000000002,0.9010515014138203,0.0,-0.008695912462122507,-0.010782044503539034,0
0.13600437115159975,0.2263356989641285,0.248,0.9095986886545201,0.0,-0.03649062413566603,0.025507173775876774,0
0.1373975596674422,0.22103213289252946,0.26,0.9067807320997673,0.0,0.0013931885158424417,-0.005303566071599042,0
0.12655567404248264,0.23984861850828132,0.272,0.9076332977872552,0.0,-0.010841885624959552,0.01881648561575186,0
0.0922357853467183,0.26076253373907454,0.28400000000000003,0.9155292643959846,0.0,-0.03431988869576434,0.020913915230793223,0
0.1096178896507096,0.2930911555140447,0.29600000000000004,0.907914633104787,0.0,0.0173821043039913,0.032328621774970145,0
0.11325603974453279,0.32222039278827863,0.308,0.9044231880766401,0.0,0.003638150093823192,0.029129237274233943,0
0.11155896889590645,0.3107802268103242,0.32,0.9025323093312281,0.0,-0.0016970708486263308,-0.011440165977954442,0
0.14239892260886983,0.3191534088977129,0.332,0.890880323217339,0.0,0.030839953712963372,0.008373182087388686,0
0.11437648667203805,0.34759591902479187,0.34400000000000003,0.8968870539983886,0.0,-0.028022435936831777,0.02844251012707899,0
0.10924047074526473,0.3413939453563725,0.356,0.8960278587764205,0.0,-0.0051360159267733185,-0.006201973668419347,0
0.09316843634921221,0.34006231938531756,0.368,0.8984494690952364,0.0,-0.016072034396052523,-0.0013316259710549616,0
0.06334690785344407,0.35651398821933683,0.38,0.9049959276439667,0.0,-0.029821528495768135,0.016451668834019273,0
0.04172778487606774,0.38294393555008827,0.392,0.9090816645371796,0.0,-0.02161912297737633,0.026429947330751435,0
0.0338455360267485,0.3898547181821062,0.404,0.9090463391919754,0.0,-0.007882248849319241,0.006910782632017942,0
0.0,0.4201614380163049,0.41600000000000004,0.9168,0.0,-0.0338455360267485,0.030306719834198692,0
0.0,0.44466452082918834,0.42800000000000005,0.9144,0.0,0.0,0.024503082812883437,0
0.024315284864547534,0.24856757587703962,0.013875,0.9899304145406358,0.0,-0.01083471513545246,-0.015432424122960336,0
0.03353708922603842,0.2325714339910432,0.025875000000000002,0.9847638732321884,0.0,0.00922180436149089,-0.015996141885996407,0
0.025004661793811674,0.24258980236781383,0.037875,0.9849236014618565,0.0,-0.00853242743222675,0.010018368376770614,0
0.0107663698688043,0.22895846950545104,0.049875,0.9867950890393588,0.0,-0.014238291925007373,-0.013631332862362788,0
0.014150908943193402,0.23839809621468255,0.061875,0.9833797273170419,0.0,0.0033845390743891014,0.009439626709231513,0
0.025188696758516326,0.22487111105128035,0.073875,0.9776683909724451,0.0,0.011037787815322924,-0.0135269851634022,0
0.0,0.18133051063705305,0.085875,0.982825,0.0,-0.025188696758516326,-0.043540600414227304,0
0.01682374262742664,0.1767452036533484,0.097875,0.975377877211772,0.0,0.01682374262742664,-0.004585306983704657,0
0.01641585202719918,0.1545176762702599,0.109875,0.9731002443918403,0.0,-0.0004078906002274625,-0.022227527383088502,0
